name,year,domestic_gross,mojo_id,imdb_id
Beauty and the Beast2020 Re-release,2020.0,467000.0,rl21660417,tt2771200
Inside Out2020 Re-release,2020.0,460000.0,rl4555521,tt2096673
Once Were Brothers,2020.0,449561.0,rl2662957569,tt10334456
Seberg,2020.0,434702.0,rl2584446465,tt1780967
Iron Man2020 Re-release,2020.0,430000.0,rl71992065,tt0371746
Fantastic Fungi,2020.0,1788322.0,rl2886436353,tt8258074
Infamous,2020.0,429148.0,rl3124855553,tt7703924
Tulsa,2020.0,413378.0,rl4216161025,tt8477134
Stevie Nicks 24 Karat Gold the Concert,2020.0,410265.0,rl2102952705,tt13100448
Buddy Games,2020.0,405904.0,rl1180664577,tt7070818
Black Panther2020 Re-release,2020.0,367000.0,rl222659329,tt1825683
The Kid Detective,2020.0,364138.0,rl4099244801,tt8980602
She Dies Tomorrow,2020.0,398663.0,rl2470609665,tt11614912
Greed,2020.0,355308.0,rl3785392641,tt8972256
Yellow Rose,2020.0,367849.0,rl5735169,tt6862538
Ride Your Wave,2020.0,332432.0,rl1168998913,tt9193612
The Eight Hundred,2020.0,372755.0,rl1464500993,tt7294150
Les Misérables,2020.0,330181.0,rl615416321,tt10199590
Die Hard2020 Re-release,2020.0,325000.0,rl3412165377,tt0095016
Clemency,2020.0,364716.0,rl721978881,tt5577494
Ordinary Love,2020.0,323688.0,rl1604420097,tt6012380
The Informer,2020.0,300460.0,rl2483193345,tt1833116
Playing with Fire,2020.0,44451847.0,rl604603905,tt9134216
Save Yourselves!,2020.0,301162.0,rl1195475713,tt7873348
Judy,2020.0,24313888.0,rl470189569,tt7549996
The Traitor,2020.0,296027.0,rl2970322433,tt7736478
Gremlins2020 Re-release,2020.0,295000.0,rl2068153089,tt0087363
How the Grinch Stole Christmas2020 Re-release,2020.0,420180.0,rl3127018241,tt0170016
Mystify: Michael Hutchence,2020.0,289573.0,rl4262168065,tt5938950
Created Equal: Clarence Thomas in His Own Words,2020.0,282149.0,rl1538490881,tt10256238
Fatman,2020.0,278378.0,rl1532789505,tt10310140
An American in Paris2020 Re-release,2020.0,267824.0,rl1102283265,tt0043278
Wonder Woman2020 Re-release,2020.0,252000.0,rl2959246081,tt0451279
Back to the Future2020 Re-release,2020.0,247000.0,rl340361985,tt0088763
Bohemian Rhapsody2020 Re-release,2020.0,240000.0,rl88769281,tt1727824
63 Up,2020.0,483684.0,rl1386709505,tt8929142
Tokyo Godfathers2020 Re-release,2020.0,237571.0,rl682525185,tt0388473
Blind Eyes Opened,2020.0,234505.0,rl2735441409,tt11043394
The Climb,2020.0,234429.0,rl2987099649,tt8637440
Doctor Who Live Q&A And Screening,2020.0,228615.0,rl2511241729,NA
CatVideoFest 2020,2020.0,437625.0,rl3954082305,tt11600880
Frozen2020 Re-release,2020.0,215000.0,rl2539619073,tt2294629
Wild Mountain Thyme,2020.0,213440.0,rl3680338689,tt6842770
The Secrets We Keep,2020.0,207928.0,rl289571585,tt9252488
Jiang Ziya,2020.0,214670.0,rl783188481,tt11177804
Fate/stay night [Heaven's Feel] III. spring song,2020.0,200000.0,rl1690141185,tt8092118
Ashfall,2020.0,372562.0,rl3031073281,tt11285908
National Theater Live: Cyrano de Bergerac2020 Re-release,2020.0,198352.0,rl2091483649,tt10160742
Zombieland: Double Tap,2020.0,73123082.0,rl201819649,tt1560220
Cunningham,2020.0,265102.0,rl369853953,tt8574836
The Doors: Break On Thru - A Celebration Of Ray Manzarek,2020.0,190160.0,rl4238639617,tt7903550
The Outpost,2020.0,186635.0,rl1145144065,tt3833480
The Wolf of Snow Hollow,2020.0,185026.0,rl1247052545,tt11140488
Come Away,2020.0,184477.0,rl509379329,tt5714470
The Good Liar,2020.0,17156058.0,rl201754113,tt5563334
And Then We Danced,2020.0,177262.0,rl632128001,tt8963708
Beanpole,2020.0,196258.0,rl632652289,tt10199640
Follow Me,2020.0,167962.0,rl1632731905,tt8160834
Extra Ordinary,2020.0,164346.0,rl2562359809,tt8233874
Palm Springs,2020.0,164000.0,rl3175187201,tt9484998
A Call to Spy,2020.0,159014.0,rl3796140801,tt7698468
Love Story50th Anniversary,2020.0,153504.0,rl934707713,tt0066011
Spider-Man: No Way Home,2021.0,804793477.0,rl2869659137,tt10872600
Shang-Chi and the Legend of the Ten Rings,2021.0,224543292.0,rl3490022913,tt9376612
Venom: Let There Be Carnage,2021.0,213550366.0,rl1908310529,tt7097896
Black Widow,2021.0,183651655.0,rl2122089985,tt3480822
F9: The Fast Saga,2021.0,173005945.0,rl192906753,tt5433138
Eternals,2021.0,164870234.0,rl2138867201,tt9032400
No Time to Die,2021.0,160891007.0,rl4077159937,tt2382320
A Quiet Place Part II,2021.0,160072261.0,rl2819065345,tt8332922
Ghostbusters: Afterlife,2021.0,129360575.0,rl319391233,tt4513678
Free Guy,2021.0,121626598.0,rl1158252033,tt6264654
Jungle Cruise,2021.0,116987516.0,rl3657795073,tt0870154
Godzilla vs. Kong,2021.0,100916094.0,rl1383892481,tt5034838
Dune,2021.0,108327830.0,rl3162015233,tt1160419
Halloween Kills,2021.0,92002155.0,rl319063553,tt10665338
Encanto,2021.0,96093622.0,rl1887208961,tt2953050
Cruella,2021.0,86103234.0,rl3708126721,tt3228774
Sing 2,2021.0,162790990.0,rl302024193,tt6467266
Space Jam: A New Legacy,2021.0,70592228.0,rl973374977,tt3554046
The Conjuring: The Devil Made Me Do It,2021.0,65631050.0,rl3842475521,tt7069210
Candyman,2021.0,61186570.0,rl1913030145,tt9347730
The Boss Baby 2: Family Business,2021.0,57300280.0,rl1594066433,tt6932874
The Addams Family 2,2021.0,56489153.0,rl1465156353,tt11125620
The Suicide Squad,2021.0,55817425.0,rl84510209,tt6334354
Raya and the Last Dragon,2021.0,54723032.0,rl3781723649,tt5109280
Demon Slayer the Movie: Mugen Train,2021.0,49505008.0,rl3648226049,tt11032374
Clifford the Big Red Dog,2021.0,48947356.0,rl642418177,tt2397461
House of Gucci,2021.0,53809574.0,rl2182841089,tt11214590
Old,2021.0,48276510.0,rl2097710593,tt10954652
Tom & Jerry,2021.0,46536687.0,rl2399766017,tt1361336
The Forever Purge,2021.0,44539245.0,rl84444673,tt10327252
Peter Rabbit 2: The Runaway,2021.0,40501717.0,rl2869200385,tt8376234
PAW Patrol: The Movie,2021.0,40127371.0,rl1757315585,tt11832046
Hitman's Wife's Bodyguard,2021.0,38014727.0,rl2544534017,tt8385148
Mortal Kombat,2021.0,42326031.0,rl1862829569,tt0293429
Don't Breathe 2,2021.0,32712950.0,rl1180271361,tt6246322
In the Heights,2021.0,29975167.0,rl3674506753,tt1321510
Snake Eyes,2021.0,28264325.0,rl2114291201,tt8404256
West Side Story,2021.0,38530322.0,rl319325697,tt3581652
The Matrix Resurrections,2021.0,37686805.0,rl2175304193,tt10838180
Wrath of Man,2021.0,27466489.0,rl2976809729,tt11083552
Nobody,2021.0,27568035.0,rl604276225,tt7888964
The Croods: A New Age,2021.0,58568815.0,rl3209528833,tt2850386
Escape Room: Tournament of Champions,2021.0,25314753.0,rl3205072385,tt9844522
Respect,2021.0,24278399.0,rl4039082497,tt2452150
Wonder Woman 1984,2021.0,46801036.0,rl3624109569,tt7126948
Spiral,2021.0,23216862.0,rl1745389057,tt10342730
Ron's Gone Wrong,2021.0,23009270.0,rl2516747777,tt7504818
Spirit Untamed,2021.0,17716215.0,rl2450228737,tt11084896
The Green Knight,2021.0,17173321.0,rl4222779905,tt9243804
Resident Evil: Welcome to Raccoon City,2021.0,17000612.0,rl829063937,tt6920084
The King's Man,2021.0,37176373.0,rl2181531137,tt6856242
The French Dispatch,2021.0,16124375.0,rl1085440513,tt8847712
The Marksman,2021.0,15566093.0,rl3412361985,tt6902332
The Unholy,2021.0,15532137.0,rl460292865,tt9419056
The Little Things,2021.0,15342746.0,rl918258177,tt10016180
Dear Evan Hansen,2021.0,15002646.0,rl3127608065,tt9357050
King Richard,2021.0,15129285.0,rl1191740929,tt9620288
Stillwater,2021.0,14465535.0,rl1863026177,tt10696896
Christmas with the Chosen: The Messengers,2021.0,13728000.0,rl2048426753,tt15772866
Malignant,2021.0,13391791.0,rl4288512513,tt3811906
Chaos Walking,2021.0,13287908.0,rl157647617,tt2076822
My Hero Academia: World Heroes' Mission,2021.0,12271658.0,rl1494057729,tt13544716
American Underdog,2021.0,26514814.0,rl1035239937,tt11729298
The Last Duel,2021.0,10853945.0,rl3819143681,tt4244994
Antlers,2021.0,10619670.0,rl3483599361,tt7740510
Cry Macho,2021.0,10310734.0,rl477004545,tt1924245
Monster Hunter,2021.0,15162470.0,rl1862895105,tt6475714
Last Night in Soho,2021.0,10127625.0,rl839616001,tt9639470
News of the World,2021.0,12668325.0,rl3054208513,tt6878306
The Many Saints of Newark,2021.0,8237403.0,rl2164884993,tt8110232
The Protégé,2021.0,7446823.0,rl1555988993,tt6079772
The Night House,2021.0,7100581.0,rl1550353153,tt9731534
Spencer,2021.0,7086632.0,rl2065335041,tt12536294
Belfast,2021.0,9250870.0,rl4000285441,tt12789558
Nightmare Alley,2021.0,11338107.0,rl1382580993,tt7740496
Those Who Wish Me Dead,2021.0,7407200.0,rl2909504257,tt3215824
The Courier,2021.0,6613432.0,rl3082715649,tt8368512
Judas and the Black Messiah,2021.0,5478009.0,rl782991873,tt9784798
Licorice Pizza,2021.0,17318007.0,rl2233172737,tt11271038
Promising Young Woman,2021.0,6460965.0,rl3852829185,tt9620292
Roadrunner: A Film About Anthony Bourdain,2021.0,5354970.0,rl3782378241,tt14512538
Copshop,2021.0,5213243.0,rl2667676417,tt5748448
Zola,2021.0,4844399.0,rl358974209,tt5439812
Separation,2021.0,4509143.0,rl1383105281,tt9173154
Boogie,2021.0,4178620.0,rl677610241,tt10896398
Fatale,2021.0,6306897.0,rl1846248961,tt8829830
A Journal for Jordan,2021.0,6545174.0,rl1886552833,tt0995854
Reminiscence,2021.0,3900193.0,rl2076082689,tt3272066
12 Mighty Orphans,2021.0,3689637.0,rl4050879233,tt8482584
House of the Sun,2021.0,3547776.0,rl4078338817,tt9531772
Pig,2021.0,3186668.0,rl2718204673,tt11003218
The Girl Who Believes in Miracles,2021.0,3163362.0,rl1685029633,tt9098454
Voyagers,2021.0,3149935.0,rl1505657345,tt9664108
Minari,2021.0,3110580.0,rl3731849985,tt10633456
'83,2021.0,4055660.0,rl3882713857,tt7518786
Dream Horse,2021.0,2913328.0,rl648774145,tt9883996
The House Next Door: Meet the Blacks 2,2021.0,2893660.0,rl1383564033,tt7524444
Here Today,2021.0,2807494.0,rl1551074049,tt10944596
Finding You,2021.0,2753985.0,rl2941289217,tt8760280
